   201/499     10.8G   0.02996   0.08623  0.005299    0.1215       268      1376    0.5996    0.5592    0.5511    0.3277   0.03958    0.4047   0.02483
   202/499     10.8G   0.03007   0.08522  0.005331    0.1206       373      1376    0.5988    0.5597    0.5511    0.3278   0.03958    0.4047   0.02482
   203/499     10.8G   0.03006   0.08498  0.005313    0.1204       348      1376     0.595    0.5627    0.5512    0.3278   0.03958    0.4048   0.02482
   204/499     10.8G   0.03002   0.08653  0.005301    0.1218       123      1376    0.5991    0.5594    0.5512    0.3277   0.03958    0.4048   0.02481
   205/499     10.8G   0.03008   0.08541  0.005382    0.1209       341      1376    0.5983      0.56    0.5511    0.3276   0.03958    0.4049    0.0248
   206/499     10.8G   0.03001   0.08392  0.005299    0.1192       231      1376    0.5969    0.5614    0.5512    0.3278   0.03958    0.4049   0.02479
   207/499     10.8G   0.02997    0.0853  0.005207    0.1205        68      1376    0.5964    0.5618    0.5513    0.3277   0.03957     0.405   0.02478
   208/499     10.8G   0.03002   0.08455  0.005281    0.1198       265      1376    0.6249      0.54    0.5515    0.3277   0.03957    0.4051   0.02477
   209/499     10.8G   0.02986   0.08467  0.005247    0.1198       238      1376    0.6241    0.5408    0.5513    0.3277   0.03957    0.4052   0.02476
   210/499     10.8G   0.03008   0.08562  0.005295     0.121        92      1376     0.624    0.5406    0.5515    0.3277   0.03956    0.4052   0.02475
   211/499     10.8G   0.02982   0.08431  0.005154    0.1193       310      1376    0.6209    0.5421    0.5514    0.3278   0.03956    0.4052   0.02474
   212/499     10.8G    0.0299   0.08456  0.005227    0.1197       337      1376    0.6206    0.5427    0.5515    0.3278   0.03955    0.4053   0.02474
   213/499     11.8G   0.02992   0.08371  0.005215    0.1188       179      1376    0.6222    0.5414    0.5516    0.3278   0.03955    0.4054   0.02473
   214/499     11.8G   0.02988   0.08431  0.005207    0.1194        98      1376    0.6101    0.5499    0.5516    0.3279   0.03955    0.4054   0.02473
   215/499     11.8G   0.03005   0.08465  0.005266      0.12       108      1376    0.6097    0.5505    0.5517    0.3278   0.03954    0.4055   0.02472
   216/499     11.8G   0.02993   0.08634  0.005252    0.1215       189      1376    0.6064    0.5532    0.5517    0.3279   0.03954    0.4056   0.02471
   217/499     11.8G   0.02998   0.08435  0.005223    0.1196       125      1376    0.6064    0.5533    0.5518    0.3279   0.03953    0.4056   0.02471
   218/499     11.8G   0.02995     0.085   0.00521    0.1202       379      1376    0.6015    0.5579    0.5519    0.3281   0.03953    0.4057    0.0247
   219/499     11.8G   0.02977   0.08401  0.005206     0.119       431      1376     0.603    0.5562     0.552    0.3282   0.03953    0.4058   0.02469
   220/499     11.8G   0.02978   0.08428  0.005126    0.1192        62      1376    0.5985    0.5602     0.552    0.3284   0.03953    0.4059   0.02468
   221/499     11.8G   0.02971   0.08491  0.005096    0.1197       258      1376    0.6077    0.5532    0.5519    0.3282   0.03952    0.4059   0.02467
   222/499     11.8G   0.02981   0.08353  0.005187    0.1185       208      1376    0.6002     0.559    0.5519    0.3281   0.03952     0.406   0.02466
   223/499     11.8G   0.02975    0.0844  0.005153    0.1193       372      1376    0.6084    0.5529    0.5521    0.3283   0.03952    0.4061   0.02465
   224/499     11.8G   0.02968   0.08568  0.005091    0.1205       449      1376    0.6038    0.5558     0.552    0.3283   0.03952    0.4061   0.02464
   225/499     11.8G   0.02977   0.08371  0.005105    0.1186        75      1376    0.6046    0.5551    0.5519    0.3285   0.03952    0.4062   0.02463
   226/499     11.8G   0.02962   0.08451  0.005139    0.1193       313      1376    0.6032    0.5572     0.552    0.3285   0.03952    0.4062   0.02462
   227/499     11.8G   0.02979   0.08356  0.005088    0.1184       154      1376    0.6034     0.557    0.5521    0.3285   0.03951    0.4063   0.02461
   228/499     11.8G   0.02972   0.08474  0.005152    0.1196       196      1376    0.5977    0.5612    0.5521    0.3286   0.03951    0.4064    0.0246
   229/499     11.8G   0.02966   0.08406  0.005106    0.1188       177      1376    0.6019    0.5584    0.5521    0.3286   0.03951    0.4065   0.02459
   230/499     11.8G   0.02968   0.08424  0.005062     0.119       106      1376    0.5989      0.56    0.5521    0.3286    0.0395    0.4066   0.02458
   231/499     11.8G   0.02962   0.08444  0.005076    0.1191       158      1376    0.6032    0.5561    0.5521    0.3286    0.0395    0.4066   0.02457
   232/499     11.8G    0.0296   0.08502  0.005038    0.1197       186      1376     0.603    0.5559    0.5519    0.3286    0.0395    0.4066   0.02456
   233/499     11.8G   0.02957   0.08516  0.004981    0.1197       275      1376    0.6008    0.5579    0.5519    0.3285    0.0395    0.4067   0.02455
   234/499     11.8G   0.02958   0.08337  0.005005    0.1179       265      1376    0.6026    0.5559    0.5519    0.3287    0.0395    0.4067   0.02454
   235/499     11.8G   0.02955   0.08542  0.005024      0.12        68      1376    0.6024    0.5569     0.552    0.3287   0.03949    0.4068   0.02453
   236/499     11.8G   0.02965   0.08458  0.005024    0.1193       191      1376    0.6007    0.5581     0.552    0.3287   0.03949    0.4068   0.02452
   237/499     11.8G    0.0294   0.08512   0.00496    0.1195       333      1376     0.599    0.5594    0.5519    0.3287   0.03949    0.4069    0.0245
   238/499     11.8G   0.02968   0.08581  0.005069    0.1206       316      1376    0.6003    0.5583    0.5524    0.3288   0.03949     0.407   0.02449
   239/499     11.8G   0.02968    0.0851  0.005088    0.1199       413      1376    0.6013    0.5576    0.5525    0.3288   0.03948    0.4071   0.02448
   240/499     11.8G   0.02951   0.08414  0.004917    0.1186        64      1376    0.6007    0.5576    0.5523    0.3287   0.03948    0.4072   0.02446
   241/499     11.8G   0.02945    0.0843  0.004946    0.1187       594      1376     0.597     0.561    0.5524    0.3288   0.03948    0.4073   0.02445
   242/499     11.8G   0.02955   0.08354  0.004944     0.118       392      1376     0.602    0.5569    0.5524    0.3287   0.03947    0.4074   0.02443
   243/499     11.8G   0.02932   0.08336  0.004964    0.1176       333      1376    0.5975    0.5605    0.5519    0.3287   0.03947    0.4075   0.02442
   244/499     11.8G   0.02953   0.08364  0.004988    0.1182       231      1376     0.601    0.5575     0.552    0.3288   0.03946    0.4076   0.02441
   245/499     11.8G   0.02939   0.08403  0.004923    0.1183       146      1376     0.617    0.5455    0.5521     0.329   0.03946    0.4076   0.02439
   246/499     11.8G   0.02929   0.08399  0.004835    0.1181       687      1376    0.6154    0.5468    0.5519    0.3288   0.03946    0.4077   0.02438
   247/499     11.8G   0.02944   0.08442  0.005047    0.1189        85      1376    0.6134    0.5486    0.5518    0.3285   0.03946    0.4077   0.02437
   248/499     11.8G   0.02943   0.08318  0.004944    0.1176       344      1376    0.6138    0.5484    0.5517    0.3285   0.03945    0.4078   0.02435
   249/499     11.8G   0.02948   0.08309  0.004969    0.1175       174      1376    0.6133    0.5488    0.5517    0.3285   0.03945    0.4079   0.02433
   250/499     11.8G    0.0294   0.08317  0.004878    0.1175       193      1376    0.5881    0.5694    0.5517    0.3283   0.03945     0.408   0.02432
   251/499     11.8G   0.02925   0.08374  0.004894    0.1179       356      1376    0.5885    0.5694    0.5516    0.3284   0.03944     0.408   0.02431
   252/499     11.8G    0.0293   0.08225  0.004808    0.1164       231      1376    0.5904    0.5677    0.5516    0.3285   0.03944    0.4081    0.0243
   253/499     11.8G   0.02923   0.08233  0.004821    0.1164       275      1376    0.5906    0.5672    0.5514    0.3284   0.03944    0.4082   0.02428
   254/499     11.8G   0.02922   0.08352  0.004845    0.1176        72      1376    0.5903    0.5685    0.5513    0.3283   0.03944    0.4083   0.02427
   255/499     11.8G   0.02936   0.08359  0.004894    0.1178       427      1376    0.5916    0.5674    0.5515    0.3284   0.03944    0.4084   0.02425
   256/499     11.8G   0.02928   0.08309  0.004826    0.1172       165      1376    0.5908    0.5675    0.5512    0.3284   0.03943    0.4085   0.02423
   257/499     11.8G   0.02927   0.08299  0.004847    0.1171       366      1376    0.5904    0.5682    0.5512    0.3282   0.03943    0.4086   0.02422
   258/499     11.8G   0.02912   0.08223  0.004801    0.1162       227      1376    0.6112    0.5511    0.5513    0.3286   0.03943    0.4087   0.02421
   259/499     11.8G    0.0292     0.081  0.004749     0.115       252      1376    0.6117    0.5507    0.5512    0.3284   0.03943    0.4088   0.02419
   260/499     11.8G   0.02919   0.08202   0.00476     0.116       177      1376    0.6111    0.5512    0.5511    0.3284   0.03943     0.409   0.02417
   261/499     11.8G   0.02923    0.0839  0.004808    0.1179       269      1376    0.6084    0.5536    0.5509    0.3283   0.03942    0.4091   0.02416
   262/499     11.8G   0.02929    0.0833  0.004795    0.1174        56      1376    0.6109    0.5514     0.551    0.3282   0.03942    0.4092   0.02414
   263/499     11.8G   0.02914   0.08333  0.004742    0.1172       126      1376    0.6087     0.553    0.5512    0.3283   0.03942    0.4094   0.02412
   264/499     11.8G   0.02915   0.08245  0.004744    0.1163       210      1376    0.6042    0.5569    0.5511     0.328   0.03942    0.4095   0.02411
   265/499     11.8G   0.02922   0.08217  0.004721    0.1161        72      1376    0.6116    0.5514    0.5511    0.3281   0.03942    0.4096   0.02409
   266/499     11.8G   0.02919   0.08175  0.004736    0.1157       369      1376    0.6139    0.5503    0.5516    0.3281   0.03942    0.4097   0.02408
   267/499     11.8G   0.02906   0.08316  0.004731     0.117        33      1376    0.6082    0.5549    0.5515     0.328   0.03942    0.4099   0.02407
   268/499     11.8G   0.02913    0.0812  0.004734    0.1151       258      1376    0.6072     0.556    0.5515     0.328   0.03942      0.41   0.02405
   269/499     11.8G   0.02893   0.08292  0.004646    0.1165       126      1376    0.6076    0.5558    0.5515    0.3281   0.03941    0.4101   0.02403
   270/499     11.8G   0.02911   0.08202  0.004703    0.1158       222      1376    0.6082    0.5551    0.5515     0.328   0.03941    0.4103   0.02402
   271/499     11.8G   0.02913   0.08355   0.00473    0.1174       510      1376    0.6069    0.5563    0.5515    0.3279   0.03941    0.4104   0.02401
   272/499     11.8G   0.02917    0.0828  0.004809    0.1168       473      1376    0.6073     0.556    0.5513    0.3277   0.03941    0.4106     0.024
   273/499     11.8G   0.02899   0.08178  0.004633    0.1154       638      1376    0.6081     0.555    0.5515    0.3278   0.03941    0.4106   0.02398
   274/499     11.8G   0.02908   0.08225  0.004674     0.116        97      1376    0.6131    0.5506    0.5514    0.3276   0.03941    0.4108   0.02396
   275/499     11.8G   0.02911   0.08226  0.004758    0.1161        71      1376     0.613    0.5512    0.5514    0.3276   0.03941    0.4109   0.02394
   276/499     11.8G   0.02897   0.08141  0.004586     0.115       195      1376    0.6122    0.5513    0.5514    0.3276    0.0394    0.4111   0.02393
   277/499     11.8G     0.029   0.08302  0.004673    0.1167       199      1376    0.6122    0.5516    0.5512    0.3275   0.03941    0.4112   0.02392
   278/499     11.8G   0.02895   0.08086  0.004597    0.1144        50      1376    0.6119    0.5522    0.5513    0.3275   0.03941    0.4114   0.02391
   279/499     11.8G   0.02897   0.08107  0.004588    0.1146       460      1376     0.612    0.5518    0.5513    0.3277   0.03941    0.4116   0.02389
   280/499     11.8G   0.02891   0.08089  0.004539    0.1143       179      1376    0.6174    0.5481    0.5512    0.3276   0.03941    0.4116   0.02388
   281/499     11.8G    0.0289   0.08147  0.004625     0.115       183      1376    0.6177     0.548    0.5512    0.3276   0.03941    0.4117   0.02387
   282/499     11.8G   0.02897   0.08178  0.004603    0.1153       174      1376     0.616    0.5484     0.551    0.3277   0.03941    0.4119   0.02386
   283/499     11.8G   0.02888   0.08189  0.004565    0.1153       151      1376     0.615    0.5487    0.5508    0.3276   0.03941     0.412   0.02385
   284/499     11.8G   0.02903   0.08206  0.004645    0.1157       433      1376    0.6151     0.549    0.5509    0.3275   0.03941    0.4121   0.02383
   285/499     11.8G   0.02894   0.08214  0.004556    0.1156       487      1376     0.614    0.5493     0.551    0.3275   0.03941    0.4122   0.02382
   286/499     11.8G   0.02908   0.08148    0.0046    0.1152       257      1376    0.6119    0.5505     0.551    0.3275   0.03941    0.4123   0.02381
   287/499     11.8G   0.02891   0.08263  0.004563    0.1161       288      1376    0.6099    0.5512    0.5508    0.3274   0.03941    0.4125   0.02379
   288/499     11.8G   0.02876   0.08051  0.004512    0.1138       168      1376    0.6095     0.552    0.5512    0.3275   0.03941    0.4127   0.02379
   289/499     11.8G   0.02884    0.0831  0.004592    0.1165       355      1376    0.6042    0.5554    0.5513    0.3274   0.03941    0.4128   0.02377
   290/499     11.8G   0.02873   0.08042  0.004537    0.1137       268      1376    0.6313    0.5361    0.5513    0.3275   0.03941    0.4129   0.02375
   291/499     11.8G   0.02878   0.08018  0.004491    0.1134       282      1376    0.6235    0.5415    0.5513    0.3275   0.03941    0.4131   0.02374
   292/499     11.8G   0.02865   0.08059  0.004462    0.1137       173      1376    0.6243    0.5409     0.551    0.3273   0.03942    0.4133   0.02372
   293/499     11.8G   0.02885   0.08154  0.004537    0.1149       137      1376    0.6236    0.5416     0.551    0.3273   0.03942    0.4134   0.02371
   294/499     11.8G   0.02869   0.08033  0.004461    0.1135       388      1376    0.6234    0.5419     0.551    0.3273   0.03942    0.4135   0.02369
   295/499     11.8G   0.02872   0.08063  0.004504    0.1139       231      1376    0.6265    0.5393    0.5507    0.3271   0.03942    0.4137   0.02368
   296/499     11.8G   0.02874   0.08014  0.004424    0.1133       333      1376    0.6254    0.5398    0.5506    0.3271   0.03942    0.4139   0.02367
   297/499     11.8G   0.02863   0.08083  0.004462    0.1139       125      1376    0.6258    0.5401     0.551    0.3273   0.03943     0.414   0.02365
   298/499     11.8G   0.02872   0.08092  0.004479    0.1141       117      1376    0.6266     0.539     0.551    0.3273   0.03943    0.4142   0.02364
   299/499     11.8G   0.02867   0.08093  0.004479    0.1141       166      1376    0.6288    0.5379    0.5511    0.3274   0.03943    0.4143   0.02363
   300/499     11.8G   0.02878   0.08192  0.004491    0.1152       225      1376    0.6289    0.5374    0.5511    0.3274   0.03943    0.4145   0.02361
   301/499     11.8G   0.02862   0.07986  0.004437    0.1129        62      1376    0.6296    0.5376    0.5513    0.3273   0.03943    0.4147   0.02359
   302/499     11.8G   0.02861   0.07983  0.004347    0.1128       180      1376    0.6272    0.5392    0.5512    0.3275   0.03942    0.4149   0.02358
   303/499     11.8G   0.02858   0.08036  0.004355    0.1133        68      1376    0.6279    0.5388    0.5513    0.3275   0.03942    0.4152   0.02357
   304/499     11.8G   0.02863   0.08002  0.004412    0.1131       402      1376    0.6427    0.5294    0.5511    0.3275   0.03942    0.4154   0.02356
   305/499     11.8G   0.02865   0.08092  0.004452     0.114       399      1376    0.6305    0.5374    0.5511    0.3275   0.03942    0.4155   0.02354
   306/499     11.8G   0.02856   0.08057  0.004325    0.1135       191      1376    0.6432      0.53    0.5513    0.3275   0.03941    0.4157   0.02353
   307/499     11.8G   0.02852   0.07997  0.004382    0.1129        29      1376     0.643    0.5296    0.5509    0.3276   0.03941    0.4159   0.02351
   308/499     11.8G   0.02863   0.07931   0.00436    0.1123       305      1376    0.6327     0.536    0.5507    0.3276   0.03942    0.4161    0.0235
   309/499     11.8G   0.02861    0.0798  0.004395    0.1128       210      1376    0.6325    0.5368    0.5509    0.3274   0.03943    0.4162   0.02349
   310/499     11.8G   0.02853   0.08127  0.004333    0.1141       276      1376     0.632    0.5373    0.5507    0.3274   0.03943    0.4164   0.02347
   311/499     11.8G   0.02861   0.07984  0.004283    0.1127       180      1376    0.6332    0.5366    0.5509    0.3273   0.03943    0.4164   0.02346
   312/499     11.8G   0.02863    0.0804  0.004391    0.1134       227      1376    0.6315    0.5378    0.5511    0.3273   0.03942    0.4167   0.02345
   313/499     11.8G   0.02853    0.0791  0.004295    0.1119       470      1376    0.6321    0.5378    0.5514    0.3273   0.03942    0.4168   0.02344
   314/499     11.8G   0.02856   0.08057  0.004323    0.1134       102      1376    0.6326    0.5377    0.5517    0.3276   0.03942     0.417   0.02342
   315/499     11.8G   0.02855   0.08096  0.004332    0.1138       191      1376    0.6323    0.5385    0.5514    0.3276   0.03942    0.4171   0.02341
   316/499     11.8G   0.02859   0.07994  0.004295    0.1128       157      1376    0.6316    0.5387    0.5514    0.3278   0.03942    0.4174    0.0234
   317/499     11.8G   0.02847    0.0797  0.004291    0.1125       862      1376    0.6311    0.5391    0.5513    0.3278   0.03941    0.4177   0.02339
   318/499     11.8G   0.02863   0.07953  0.004405    0.1126        99      1376     0.632    0.5381    0.5511    0.3277   0.03941    0.4179   0.02338
   319/499     11.8G   0.02852   0.08021  0.004307     0.113       113      1376     0.624    0.5434    0.5514     0.328   0.03942     0.418   0.02336
   320/499     11.8G   0.02833   0.07921  0.004221    0.1118       134      1376    0.6255     0.542    0.5515    0.3281   0.03942    0.4183   0.02335
   321/499     11.8G   0.02854   0.07943  0.004328    0.1123       214      1376    0.6252    0.5427    0.5517    0.3282   0.03942    0.4185   0.02333
   322/499     11.8G   0.02847   0.07943  0.004259    0.1122       625      1376    0.6252    0.5426    0.5519    0.3282   0.03943    0.4187   0.02331
   323/499     11.8G   0.02834   0.07799  0.004254    0.1106       438      1376    0.6244    0.5427    0.5516    0.3281   0.03943    0.4189    0.0233
   324/499     11.8G   0.02841      0.08  0.004248    0.1127       391      1376    0.6177    0.5472    0.5518    0.3281   0.03944    0.4192   0.02328
   325/499     11.8G   0.02846   0.07803  0.004205    0.1107       271      1376    0.6191     0.547    0.5521    0.3284   0.03944    0.4194   0.02327
   326/499     11.8G   0.02836    0.0788  0.004281    0.1114       247      1376    0.6289    0.5401    0.5524    0.3285   0.03944    0.4197   0.02325
   327/499     11.8G   0.02844   0.07917  0.004315    0.1119        41      1376    0.6294    0.5404    0.5526    0.3285   0.03944    0.4198   0.02324
   328/499     11.8G   0.02826   0.07913  0.004218    0.1116        48      1376    0.6301    0.5401    0.5525    0.3284   0.03944    0.4202   0.02323
   329/499     11.8G   0.02833   0.07917  0.004247    0.1117       202      1376    0.6319    0.5382    0.5524    0.3286   0.03944    0.4204   0.02322
   330/499     11.8G   0.02858   0.07988  0.004226    0.1127       204      1376    0.6266    0.5422    0.5522    0.3283   0.03944    0.4206   0.02321
   331/499     11.8G   0.02822   0.07877  0.004185    0.1112       592      1376    0.6301    0.5395    0.5522    0.3283   0.03945    0.4207    0.0232
   332/499     11.8G    0.0284   0.07776  0.004216    0.1104       239      1376    0.6272    0.5418    0.5522    0.3284   0.03944     0.421   0.02318
   333/499     11.8G   0.02836   0.07819  0.004216    0.1108       172      1376    0.6453      0.53     0.552    0.3282   0.03945    0.4211   0.02317
   334/499     11.8G   0.02832   0.07897  0.004171    0.1115        97      1376    0.6445    0.5305    0.5519    0.3282   0.03945    0.4214   0.02315
   335/499     11.8G   0.02832   0.08048   0.00415     0.113       149      1376    0.6427    0.5313    0.5521    0.3284   0.03945    0.4216   0.02314
   336/499     11.8G   0.02836    0.0786  0.004229    0.1112       274      1376    0.6424    0.5318    0.5523    0.3285   0.03945    0.4218   0.02312
   337/499     11.8G    0.0281   0.07829  0.004136    0.1105       387      1376    0.6433    0.5309     0.552    0.3283   0.03945    0.4221   0.02311
   338/499     11.8G   0.02812   0.07924  0.004176    0.1115       176      1376    0.6386    0.5343    0.5521    0.3283   0.03945    0.4223    0.0231
   339/499     11.8G    0.0282   0.07934   0.00415    0.1117        98      1376    0.6366    0.5355    0.5521    0.3283   0.03945    0.4225   0.02308
   340/499     11.8G   0.02809   0.07837  0.004106    0.1106       254      1376    0.6336    0.5376    0.5521    0.3283   0.03945    0.4228   0.02307
   341/499     11.8G   0.02833   0.07919  0.004181    0.1117       290      1376    0.6351    0.5371    0.5522    0.3284   0.03945    0.4229   0.02305
   342/499     11.8G   0.02826    0.0774  0.004115    0.1098       241      1376    0.6345    0.5376    0.5521    0.3284   0.03946    0.4231   0.02304
   343/499     11.8G    0.0282   0.07788  0.004077    0.1102       678      1376    0.6352    0.5368     0.552    0.3283   0.03946    0.4234   0.02303
   344/499     11.8G   0.02813   0.07845  0.004056    0.1106       380      1376    0.6326    0.5384     0.552    0.3283   0.03946    0.4236   0.02302
   345/499     11.8G   0.02829   0.07877  0.004125    0.1112       120      1376    0.6322     0.539     0.552    0.3283   0.03946    0.4238   0.02301
   346/499     11.8G   0.02826   0.07798  0.004106    0.1103       165      1376    0.6337    0.5383     0.552    0.3283   0.03946    0.4241   0.02299
   347/499     11.8G   0.02827    0.0796  0.004104     0.112       271      1376    0.6334    0.5384    0.5521    0.3282   0.03946    0.4243   0.02298
   348/499     11.8G   0.02813   0.07972  0.004112     0.112       170      1376    0.6318    0.5392    0.5522    0.3283   0.03946    0.4246   0.02296
   349/499     11.8G   0.02818   0.07832  0.004123    0.1106       373      1376    0.6328    0.5384    0.5522    0.3284   0.03945    0.4248   0.02295
   350/499     11.8G   0.02807   0.07733  0.004054    0.1094       316      1376    0.6325    0.5388     0.552    0.3282   0.03945    0.4251   0.02294
   351/499     11.8G   0.02814   0.07928  0.004096    0.1115        92      1376    0.6334    0.5379    0.5521    0.3282   0.03946    0.4253   0.02292
   352/499     11.8G   0.02809   0.07653  0.004003    0.1086       235      1376    0.6323    0.5393    0.5519    0.3282   0.03946    0.4256   0.02291
   353/499     11.8G   0.02806   0.07715  0.004013    0.1092        61      1376    0.6321    0.5393    0.5522    0.3284   0.03946    0.4258    0.0229
   354/499     11.8G   0.02813   0.07753  0.004105    0.1098       283      1376    0.6338    0.5388    0.5522    0.3283   0.03946     0.426   0.02289
   355/499     11.8G   0.02802   0.07624  0.004006    0.1083       393      1376     0.632    0.5392    0.5522    0.3285   0.03946    0.4263   0.02288
   356/499     11.8G   0.02822   0.07891  0.004089    0.1112       235      1376    0.6304    0.5402    0.5522    0.3286   0.03946    0.4266   0.02286
   357/499     11.8G   0.02804   0.07768  0.003999    0.1097       396      1376    0.6302    0.5399    0.5519    0.3285   0.03946    0.4269   0.02285
   358/499     11.8G   0.02799   0.07702  0.003981     0.109        79      1376    0.6297    0.5406    0.5517    0.3285   0.03946    0.4271   0.02284
   359/499     11.8G   0.02802   0.07903  0.003977     0.111       311      1376      0.63    0.5405    0.5517    0.3284   0.03946    0.4274   0.02283
   360/499     11.8G   0.02798   0.07814  0.004014    0.1101       100      1376    0.6307    0.5401     0.552    0.3284   0.03945    0.4277   0.02281
   361/499     11.8G   0.02802   0.07807  0.003975    0.1101       315      1376    0.6301    0.5404    0.5517    0.3284   0.03945     0.428    0.0228
   362/499     11.8G   0.02815   0.07924  0.004043    0.1114       108      1376    0.6487     0.528    0.5518    0.3285   0.03945    0.4282   0.02278
   363/499     12.5G   0.02791   0.07746  0.003919    0.1093       330      1376    0.6297    0.5403    0.5518    0.3282   0.03945    0.4284   0.02277
   364/499     12.5G   0.02788   0.07834  0.003916    0.1101       284      1376    0.6337    0.5377    0.5517    0.3281   0.03945    0.4286   0.02276
   365/499     12.5G   0.02805   0.07758   0.00392    0.1096       253      1376    0.6361    0.5367     0.552    0.3283   0.03946    0.4288   0.02274
   366/499     12.5G   0.02795   0.07792  0.003992    0.1099       776      1376    0.6247    0.5443    0.5518    0.3281   0.03945    0.4289   0.02273
   367/499     12.5G   0.02799   0.07902  0.004013     0.111       398      1376    0.6382    0.5355    0.5519    0.3282   0.03945     0.429   0.02271
   368/499     12.5G   0.02797   0.07763  0.003941    0.1095       214      1376    0.6435    0.5326    0.5519    0.3283   0.03944    0.4293    0.0227
   369/499     12.5G   0.02778   0.07693  0.003915    0.1086       315      1376    0.6423    0.5333     0.552    0.3282   0.03944    0.4295   0.02269
   370/499     12.5G   0.02799   0.07728  0.003974    0.1093       134      1376    0.6526    0.5268    0.5519    0.3282   0.03944    0.4297   0.02268
   371/499     12.5G    0.0279   0.07759   0.00393    0.1094       233      1376    0.6513    0.5278    0.5521    0.3282   0.03944    0.4299   0.02267
   372/499     12.5G   0.02782   0.07715  0.003878    0.1088       222      1376    0.6394    0.5356    0.5521    0.3282   0.03944    0.4302   0.02266
   373/499     12.5G    0.0278   0.07635  0.003866     0.108       157      1376    0.6415    0.5345    0.5522    0.3282   0.03944    0.4304   0.02264
   374/499     12.5G   0.02789    0.0775   0.00395    0.1093       277      1376      0.64    0.5358    0.5523    0.3284   0.03943    0.4307   0.02263
   375/499     12.5G   0.02788   0.07711  0.003934    0.1089       304      1376    0.6397    0.5368    0.5523    0.3284   0.03944    0.4309   0.02263
   376/499     12.5G   0.02799   0.07727   0.00394    0.1092       333      1376    0.6388    0.5373    0.5525    0.3284   0.03944    0.4311   0.02262
   377/499     12.5G   0.02772   0.07703  0.003821    0.1086       332      1376    0.6391    0.5373    0.5523    0.3284   0.03945    0.4314   0.02261
   378/499     12.5G   0.02789   0.07665   0.00391    0.1085       406      1376    0.6372    0.5383    0.5523    0.3285   0.03945    0.4317   0.02259
   379/499     12.5G   0.02778   0.07713  0.003906    0.1088       116      1376    0.6371    0.5382    0.5524    0.3285   0.03945     0.432   0.02258
   380/499     12.5G   0.02767   0.07643  0.003879     0.108       118      1376    0.6415    0.5353    0.5525    0.3285   0.03945    0.4322   0.02256
   381/499     12.5G   0.02768    0.0765  0.003747    0.1079       143      1376    0.6425    0.5349    0.5526    0.3286   0.03944    0.4325   0.02255
   382/499     12.5G   0.02767   0.07671  0.003842    0.1082       208      1376    0.6443    0.5336    0.5527    0.3287   0.03944    0.4328   0.02254
   383/499     12.5G   0.02782   0.07766  0.003889    0.1094       373      1376    0.6431    0.5344    0.5526    0.3288   0.03944     0.433   0.02253
   384/499     12.5G   0.02773   0.07596  0.003888    0.1076       153      1376    0.6441    0.5336    0.5527    0.3288   0.03944    0.4333   0.02251
   385/499     12.5G   0.02766   0.07591  0.003792    0.1074       109      1376     0.644    0.5337    0.5527    0.3289   0.03944    0.4336   0.02249
   386/499     12.5G   0.02769   0.07688  0.003839    0.1084       679      1376    0.6448     0.533    0.5528     0.329   0.03944    0.4338   0.02248
   387/499     12.5G   0.02765   0.07615  0.003834    0.1076       317      1376    0.6433    0.5338    0.5526    0.3289   0.03944     0.434   0.02247
   388/499     12.5G   0.02765    0.0763  0.003801    0.1078       314      1376    0.6316    0.5405    0.5523    0.3288   0.03944    0.4342   0.02245
   389/499     12.5G   0.02764   0.07658  0.003743     0.108       281      1376      0.63    0.5417    0.5524    0.3289   0.03943    0.4345   0.02244
   390/499     12.5G   0.02763   0.07708  0.003781    0.1085       252      1376    0.6276    0.5433    0.5523    0.3287   0.03943    0.4347   0.02243
   391/499     12.5G   0.02778   0.07604  0.003902    0.1077       206      1376    0.6278    0.5431    0.5523    0.3287   0.03943     0.435   0.02242
   392/499     12.5G   0.02759    0.0764  0.003778    0.1078       133      1376    0.6308    0.5405    0.5524    0.3287   0.03942    0.4353   0.02241
   393/499     12.5G   0.02769   0.07607  0.003753    0.1075       262      1376    0.6363    0.5373    0.5527    0.3289   0.03942    0.4355   0.02239
   394/499     12.5G   0.02756   0.07574  0.003687     0.107       157      1376    0.6379    0.5361    0.5526    0.3288   0.03942    0.4359   0.02238
   395/499     12.5G   0.02743   0.07559  0.003738    0.1068       275      1376    0.6321    0.5406    0.5528    0.3289   0.03942    0.4361   0.02237
   396/499     12.5G   0.02743   0.07517  0.003707    0.1063        46      1376    0.6303    0.5414    0.5525    0.3287   0.03942    0.4364   0.02235
   397/499     12.5G   0.02766   0.07882  0.003838    0.1103       293      1376    0.6312    0.5406    0.5525    0.3289   0.03942    0.4367   0.02233
   398/499     12.5G   0.02758   0.07533  0.003775    0.1067       109      1376    0.6288    0.5418    0.5524    0.3288   0.03941    0.4369   0.02232
   399/499     12.5G   0.02765   0.07637  0.003792    0.1078       195      1376    0.6423    0.5333    0.5524    0.3288   0.03941    0.4372    0.0223
   400/499     12.5G   0.02763   0.07656   0.00376     0.108       389      1376    0.6359    0.5375    0.5524    0.3288   0.03941    0.4375   0.02229
   401/499     12.5G   0.02752   0.07553  0.003766    0.1068       178      1376    0.6359    0.5375    0.5523    0.3289   0.03941    0.4377   0.02228
